codigo,resolucao,tipo_margem,data_inicio,data_fim,margem_normal_comprovante,margem_normal_pct,margem_adicional_comprovante,margem_adicional_pct,margem_sustentabilidade_comprovante,margem_sustentabilidade_pct,ultima,ativa
90278912,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90272029,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90275050,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90299010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90328925,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90328100,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90321010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
29362113,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30021215,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30042099,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30049095,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
84099140,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85123000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85371030,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85389010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84239010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84302000,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
84431400,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433229,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433921,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439110,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439932,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439950,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84732920,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85072010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85079020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176143,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176214,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176259,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85177190,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85311090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414124,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411099,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85413011,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423299,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85423991,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85433090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437012,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437015,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90261019,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90278914,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90283031,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90303319,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90304030,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90328919,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90322000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
30024123,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
30024992,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
30049041,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30049045,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
84705010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85363090,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
90221910,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84717040,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84735040,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85171830,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176192,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176234,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176254,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85415900,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411021,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85419020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423919,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85433010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437019,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437034,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437035,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85439010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85439090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85432000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85434000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
87021000,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
90278911,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90275090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90281011,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90308210,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
25010090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
85332120,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84293000,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
84304120,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84304130,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84431710,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84433291,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84439919,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84713019,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84715040,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84718000,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85072090,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85075010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85171439,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85171441,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176215,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85414122,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85414300,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90278912,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90272029,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90275050,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90299010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328925,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328100,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90321010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
29362113,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
30021215,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
30042099,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
30049095,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
84099140,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85123000,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85371030,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85389010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84239010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84302000,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84431400,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84433229,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84433921,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84439110,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84439932,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84439950,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84732920,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85072010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85079020,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176143,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176214,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176259,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85177190,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85311090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85414124,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85411099,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85413011,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85423299,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423991,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85433090,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437012,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437015,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90261019,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90278914,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90283031,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90303319,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90304030,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328919,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90322000,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
30024123,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30024992,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30049041,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
30049045,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
84705010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85363090,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
90221910,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84717040,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84735040,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85171830,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176192,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176234,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176254,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85415900,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85411021,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85419020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85423919,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85433010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437019,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437034,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437035,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85439010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85439090,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85432000,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85434000,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
87021000,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
90278911,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90275090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90281011,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90308210,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
25010090,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
85363090,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
30049099,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
84295220,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
85017290,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI-A,0.1,,,,,True,False
85044010,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
85301010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85322510,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
86011000,cics_1,conteudo_nacional,2024-09-01,2024-11-09,CFI,0.1,,,,,True,False
86040010,cics_1,conteudo_nacional,2024-09-01,2024-11-09,CFI,0.1,,,,,True,False
87060010,cics_1,conteudo_nacional,2024-09-01,2024-11-09,CFI,0.1,,,,,False,False
84238110,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84231000,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84295211,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84294000,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84431329,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84431910,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433114,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433222,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439922,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439933,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84713012,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84715090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84717020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84732100,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84733034,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84733090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176199,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176221,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176279,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85219000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85232120,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85232919,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85255023,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85279200,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85401200,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85408910,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85414121,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85415100,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411031,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437039,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
87013000,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
90069900,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90278991,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90272019,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90283029,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90292010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90308990,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318012,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328981,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328930,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90321090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
30043220,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30042029,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30049035,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30049078,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30049079,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
84295191,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
84295900,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
84306911,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
